code;name;category;id;volume;price;cap;volume_2012_1;price_2012_1;cap_2012_1;volume_2012_2;price_2012_2;cap_2012_2;volume_2012_3;price_2012_3;cap_2012_3;volume_2012_4;price_2012_4;cap_2012_4;volume_2013_1;price_2013_1;cap_2013_1;volume_2013_2;price_2013_2;cap_2013_2;volume_2013_3;price_2013_3;cap_2013_3;volume_2013_4;price_2013_4;cap_2013_4;volume_2014_1;price_2014_1;cap_2014_1;volume_2014_2;price_2014_2;cap_2014_2;volume_2014_3;price_2014_3;cap_2014_3;volume_2014_4;price_2014_4;cap_2014_4;volume_2015_1;price_2015_1;cap_2015_1;volume_2015_2;price_2015_2;cap_2015_2;volume_2015_3;price_2015_3;cap_2015_3;volume_2015_4;price_2015_4;cap_2015_4;volume_2016_1;price_2016_1;cap_2016_1;volume_2016_2;price_2016_2;cap_2016_2;volume_2016_3;price_2016_3;cap_2016_3;volume_2016_4;price_2016_4;cap_2016_4;volume_2017_1;price_2017_1;cap_2017_1;volume_2017_2;price_2017_2;cap_2017_2;volume_2017_3;price_2017_3;cap_2017_3;volume_2017_4;price_2017_4;cap_2017_4;volume_2018_1;price_2018_1;cap_2018_1;volume_2018_2;price_2018_2;cap_2018_2;volume_2018_3;price_2018_3;cap_2018_3;volume_2018_4;price_2018_4;cap_2018_4;volume_2019_1;price_2019_1;cap_2019_1;volume_2019_2;price_2019_2;cap_2019_2;volume_2019_3;price_2019_3;cap_2019_3;volume_2019_4;price_2019_4;cap_2019_4;volume_2020_1;price_2020_1;cap_2020_1;volume_2020_2;price_2020_2;cap_2020_2;volume_2020_3;price_2020_3;cap_2020_3;volume_2020_4;price_2020_4;cap_2020_4
NVNG;"ОАО ""Новосибирскэнерго""";aо;1-02-00105-A;15198524,0;317,8;4830090927,2;15198524,0;290,2;4410611664,8;15198524,0;211,0;3206888564,0;15198524,0;267,6;4067125022,4;15198524,0;293,6;4462286646,4;15198524,0;269,7;4099041922,8;15198524,0;264,1;4013930188,4;11869438,0;;;11869438,0;;;11869438,0;;;11869438,0;;;11869438,0;;;11869438,0;;;11869438,0;;;11869438,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NVNGP;"ОАО ""Новосибирскэнерго""";ап;2-02-00105-A;2861849,0;;;2861849,0;;;2861849,0;201,1;575517833,9;2861849,0;265,6;760107094,4;2861849,0;282,5;808472342,5;2861849,0;281,1;804465753,9;2861849,0;257,6;737212302,4;2777667,0;;;2777667,0;;;2777667,0;;;2777667,0;;;2777667,0;;;2777667,0;;;2777667,0;;;2777667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NVTK;"ПАО ""НОВАТЭК""";aо;1-02-00268-E;3036306000,0;388,57;1179817422420,0;3036306000,0;389,76;1183430626560,0;3036306000,0;320,93;974441684580,0;3036306000,0;351,11;1066077399660,0;3036306000,0;345,62;1049408079720,0;3036306000,0;315,13;956831109780,0;3036306000,0;348,87;1059276074220,0;3036306000,0;385,06;1169159988360,0;3036306000,0;401,22;1218226693320,0;3036306000,0;348,43;1057940099580,0;3036306000,0;417,69;1268234653140,0;3036306000,0;406,13;1233134955780,0;3036306000,0;436,0;1323829416000,0;3036306000,0;428,4;1300753490400,0;3036306000,0;557,7;1693347856200,0;3036306000,0;598,8;1818140032800,0;3036306000,0;595,4;1807816592400,0;3036306000,0;600,1;1822087230600,0;3036306000,0;645,3;1959328261800,0;3036306000,0;678,5;2060133621000,0;3036306000,0;783,5;2378945751000,0;3036306000,0;707,7;2148793756200,0;3036306000,0;648,0;1967526288000,0;3036306000,0;658,7;2000014762200,0;3036306000,0;674,6;2048292027600,0;3036306000,0;742,6;2254760835600,0;3036306000,0;858,6;2606972331600,0;3036306000,0;1150,7;3493877314200,0;3036306000,0;1130,1;3431329410600,0;3036306000,0;1068,0;3242774808000,0;3036306000,0;1339,4;4066828256400,0;3036306000,0;1327,2;4029785323200,0;3036306000,0;1262,6;3833639955600,0;3036306000,0;907,0;2753929542000,0;3036306000,0;1024,6;3110999127600,0;3036306000,0;1066,6;3238523979600,0;3036306000,0;1256,2;3814207597200,0
NZGZ;"ОАО ""Нижневартовскнефтегаз""";aо;1-02-00094-A;13693047,0;;;13693047,0;;;13693047,0;10,6429;145733729,92;13693047,0;15,3634;210371758,28;13693047,0;17,9126;245278073,69;13693047,0;18,3568;251360525,17;13693047,0;;;13693047,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OBUV;"ПАО ""ОР""";aо;1-01-50161-A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113056000,0;121,82;13772481920,0;113056000,0;124,1;14030249600,0;113056000,0;96,1;10864681600,0;113056000,0;89,95;10169387200,0;113056000,0;51,1;5777161600,0;113056000,0;52,75;5963704000,0;113056000,0;57,25;6472456000,0;113056000,0;46,15;5217534400,0;113056000,0;42,85;4844449600,0;113056000,0;32,0;3617792000,0;113056000,0;32,55;3679972800,0;113056000,0;31,55;3566916800,0;113056000,0;30,05;3397332800,0
ODVA;"ПАО ""Медиахолдинг""";aо;1-02-12479-A;140000000,0;1,9934;279076000,0;140000000,0;2,4146;338044000,0;140000000,0;1,597;223580000,0;140000000,0;1,3032;182448000,0;700000000,0;1,0165;711550000,0;700000000,0;0,7368;515760000,0;700000000,0;0,6258;438060000,0;700000000,0;0,4187;293090000,0;700000000,0;0,4479;313530000,0;700000000,0;0,3011;210770000,0;700000000,0;0,1221;85470000,0;700000000,0;0,1805;126350000,0;700000000,0;0,1;70000000,0;700000000,0;0,1705;119350000,0;700000000,0;0,157;109900000,0;700000000,0;0,1185;82950000,0;700000000,0;0,129;90300000,0;700000000,0;0,366;256200000,0;700000000,0;0,221;154700000,0;700000000,0;0,2415;169050000,0;700000000,0;0,205;143500000,0;700000000,0;0,216;151200000,0;700000000,0;0,171;119700000,0;700000000,0;0,1895;132650000,0;700000000,0;0,188;131600000,0;700000000,0;0,1985;138950000,0;700000000,0;0,1385;96950000,0;700000000,0;0,1535;107450000,0;700000000,0;0,1672;117040000,0;700000000,0;0,1882;131740000,0;700000000,0;0,1816;127120000,0;700000000,0;0,1788;125160000,0;700000000,0;0,1808;126560000,0;700000000,0;0,1234;86380000,0;700000000,0;0,156;109200000,0;700000000,0;0,1506;105420000,0;700000000,0;0,1246;87220000,0
OFCB;"ПАО Банк ""ФК Открытие""";aо;10102209B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143852910,0;1166,0;167732493060,0;143852910,0;1126,0;161978376660,0;143852910,0;1145,0;164711581950,0;143852910,0;1200,0;172623492000,0;157158049,0;1238,0;194561664662,0;157158049,0;1440,0;226307590560,0;157158049,0;1405,0;220807058845,0;157158049,0;1425,0;223950219825,0;157158049,0;1513,0;237780128137,0;208321642,0;1554,0;323731831668,0;208321642,0;1666,0;347063855572,0;208321642,0;1021,0;212696396482,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OGKA;ОАО ОГК-1;aо;1-02-65107-D;65451744495,0;0,6588;43119609273,31;65451744495,0;0,6839;44762448060,13;65451744495,0;0,6382;41771303336,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OGKB;"ПАО ""ОГК-2""";aо;1-02-65105-D;32734568382,0;0,7577;24802982463,04;32734568382,0;0,7475;24469089865,55;59327926960,0;0,466;27646813963,36;59327926960,0;0,3967;23535388625,03;59327926960,0;0,3439;20402874081,54;59327926960,0;0,3289;19512955177,14;59327926960,0;0,2404;14262433641,18;110441160870,0;0,2707;29896422247,51;110441160870,0;0,2551;28173540137,94;110441160870,0;0,2126;23479790800,96;110441160870,0;0,2231;24639422990,1;110441160870,0;0,1852;20453702993,12;110441160870,0;0,1601;17681629855,29;110441160870,0;0,2247;24816128847,49;110441160870,0;0,2805;30978745624,04;110441160870,0;0,2211;24418540668,36;110441160870,0;0,2237;24705687686,62;110441160870,0;0,2797;30890392695,34;110441160870,0;0,2797;30890392695,34;110441160870,0;0,3404;37594171160,15;110441160870,0;0,498;54999698113,26;110441160870,0;0,4552;50272816428,02;110441160870,0;0,4219;46595125771,05;110441160870,0;0,5574;61559903068,94;110441160870,0;0,4503;49731654739,76;110441160870,0;0,4611;50924419277,16;110441160870,0;0,398;43955582026,26;110441160870,0;0,3847;42486714586,69;110441160870,0;0,3154;34833142138,4;110441160870,0;0,384;42409405774,08;110441160870,0;0,5504;60786814942,85;110441160870,0;0,5316;58710521118,49;110441160870,0;0,5642;62310902962,85;110441160870,0;0,5865;64773740850,26;110441160870,0;0,7938;87668193498,61;110441160870,0;0,7651;84498532181,64;110441160870,0;0,7329;80942326801,62
OGKB-004D;ОАО ОГК-2;aо;1-02-65105-D-004D;26593358578,0;0,7385;19639195309,85;26593358578,0;0,7468;19859920186,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OGKC;ОАО ОГК-3;aо;1-01-50079-A;47487999252,0;0,8562;40659224959,56;47487999252,0;1,1415;54207551146,16;47487999252,0;1,008;47867903246,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OGKE;"ОАО ""Энел Россия""";aо;1-01-50077-A;35371898370,0;1,8278;64652755840,69;35371898370,0;2,292;81072391064,04;35371898370,0;1,6356;57854276973,97;35371898370,0;1,8193;64352094704,54;35371898370,0;1,6024;56679929948,09;35371898370,0;1,3912;49209385012,34;35371898370,0;1,2762;45141616699,79;35371898370,0;1,1096;39248658431,35;35371898370,0;1,1193;39591765845,54;35371898370,0;0,8912;31523435827,34;35371898370,0;1,0267;36316328056,48;35371898370,0;0,7961;28159568292,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSB;"ОАО ""Омская энергосбытовая компания""";aо;1-01-55101-E;3519330,0;92,53;325643604,9;3519330,0;95,86;337362973,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSBP;"ОАО ""Омская энергосбытовая компания""";ап;2-01-55101-E;817800,0;77,85;63665730,0;817800,0;110,63;90473214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSH;"ПАО ""Омскшина""";aо;1-01-00111-A;1010724,0;687,1;694468460,4;1010724,0;850,8;859923979,2;1010724,0;958,8;969082171,2;1010724,0;771,2;779470348,8;1010724,0;723,2;730955596,8;1010724,0;668,6;675770066,4;1010724,0;568,1;574192304,4;1010724,0;634,7;641506522,8;1010724,0;745,5;753494742,0;1010724,0;516,8;522342163,2;1010724,0;530,4;536088009,6;1010724,0;515,9;521432511,6;1010724,0;695,0;702453180,0;1010724,0;589,0;595316436,0;1010724,0;474,0;479083176,0;1010724,0;498,0;503340552,0;1010724,0;498,0;503340552,0;1010724,0;486,0;491211864,0;1010724,0;451,0;455836524,0;1010724,0;456,0;460890144,0;1010724,0;455,0;459879420,0;1010724,0;473,0;478072452,0;1010724,0;485,0;490201140,0;1010724,0;497,0;502329828,0;1010724,0;460,0;464933040,0;1010724,0;479,0;484136796,0;1010724,0;457,0;461900868,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMZZ;ОАО ОМЗ (Группа Уралмаш-Ижора);aо;1-01-30174-D;35480186,0;37,42;1327668560,12;35480186,0;43,66;1549064920,76;35480186,0;37,7;1337603012,2;35480186,0;31,52;1118335462,72;35480186,0;31,74;1126141103,64;35480186,0;32,3;1146010007,8;35480186,0;33,98;1205616720,28;35480186,0;40,39;1433044712,54;290091770,0;38,8;11255560676,0;290091770,0;39,53;11467327668,1;290091770,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMZZP;ПАО ОМЗ;ап;2-01-30174-D;2750000,0;2767,9;7611725000,0;2750000,0;3621,3;9958575000,0;2750000,0;3166,5;8707875000,0;2750000,0;2692,4;7404100000,0;2750000,0;1978,2;5440050000,0;2750000,0;2277,7;6263675000,0;2750000,0;2072,9;5700475000,0;2750000,0;1697,5;4668125000,0;2750000,0;1345,9;3701225000,0;2750000,0;959,2;2637800000,0;2750000,0;;;2750000,0;;;2750000,0;720,0;1980000000,0;2750000,0;2335,0;6421250000,0;2750000,0;1830,0;5032500000,0;2750000,0;2090,0;5747500000,0;2750000,0;1750,0;4812500000,0;2750000,0;1740,0;4785000000,0;2750000,0;1700,0;4675000000,0;2750000,0;1910,0;5252500000,0;2750000,0;1900,0;5225000000,0;2750000,0;1880,0;5170000000,0;2750000,0;1810,0;4977500000,0;2750000,0;2150,0;5912500000,0;2750000,0;1660,0;4565000000,0;2750000,0;1700,0;4675000000,0;2750000,0;;;2750000,0;;;2750000,0;1750,0;4812500000,0;2750000,0;4320,0;11880000000,0;2750000,0;3425,0;9418750000,0;2750000,0;3465,0;9528750000,0;2750000,0;4230,0;11632500000,0;2750000,0;2755,0;7576250000,0;2750000,0;3315,0;9116250000,0;2750000,0;3415,0;9391250000,0;2750000,0;3510,0;9652500000,0
OPIN;"ПАО ""ИНГРАД""";aо;1-01-50020-A;15280221,0;460,1;7030429682,1;15220793,0;522,5;7952864342,5;15220793,0;562,1;8555607745,3;15220793,0;577,6;8791530036,8;15220793,0;309,6;4712357512,8;15220793,0;295,2;4493178093,6;15220793,0;256,9;3910221721,7;15220793,0;287,5;4375977987,5;15220793,0;340,7;5185724175,1;15220793,0;282,7;4302918181,1;15220793,0;273,4;4161364806,2;15220793,0;251,0;3820419043,0;15220793,0;214,0;3257249702,0;15220793,0;201,0;3059379393,0;15220793,0;191,0;2907171463,0;15220793,0;186,0;2831067498,0;15220793,0;185,0;2815846705,0;15220793,0;216,0;3287691288,0;15220793,0;185,0;2815846705,0;15220793,0;213,0;3242028909,0;15220793,0;352,0;5357719136,0;15220793,0;399,0;6073096407,0;15220793,0;771,0;11735231403,0;15220793,0;1037,0;15783962341,0;41220793,0;995,0;41014689035,0;41220793,0;945,0;38953649385,0;41220793,0;895,0;36892609735,0;41220793,0;880,0;36274297840,0;41220793,0;858,0;35367440394,0;41220793,0;784,0;32317101712,0;41220793,0;809,0;33347621537,0;41220793,0;808,0;33306400744,0;41220793,0;806,0;33223959158,0;;;;;;;;;;;;
OPTI;"ОАО ""Оптима Инвест""";aо;1-01-13634-A;240000,0;;;240000,0;;;240000,0;;;240000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORSB;"ОАО ""Орелэнергосбыт""";aо;1-01-65122-D;192549316,0;0,798;153654354,17;192549316,0;0,809;155772396,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORSBP;"ОАО ""Орелэнергосбыт""";ап;2-01-65122-D;44588520,0;0,7;31211964,0;44588520,0;0,627;27957002,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OSFD;"ОАО ""ОСФ""";aо;1-01-10188-F;20000000,0;;;20000000,0;;;20000000,0;;;20000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OSMP;"ОАО ""ОМПК""";aо;1-02-01262-A;101709123,0;29,43;2993299489,89;101709123,0;23,43;2383044751,89;101709123,0;18,47;1878567501,81;101709123,0;26,12;2656642292,76;101709123,0;22,89;2328121825,47;101709123,0;27,61;2808188886,03;101709123,0;18,34;1865345315,82;101709123,0;20,16;2050455919,68;101709123,0;22,72;2310831274,56;101709123,0;23,29;2368805474,67;101709123,0;20,96;2131823218,08;101709123,0;18,86;1918234059,78;101709123,0;17,6;1790080564,8;101709123,0;17,1;1739226003,3;101709123,0;17,6;1790080564,8;101709123,0;22,6;2298626179,8;101709123,0;24,9;2532557162,7;101709123,0;27,8;2827513619,4;101709123,0;43,6;4434517762,8;101709123,0;42,6;4332808639,8;101709123,0;40,9;4159903130,7;101709123,0;59,5;6051692818,5;101709123,0;55,3;5624514501,9;101709123,0;54,7;5563489028,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OTCP;"ПАО ""Отисифарм""";aо;1-01-50162-A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145422732,0;253,5;36864662562,0;145422732,0;182,1;26481479497,2;145422732,0;245,5;35701280706,0;145422732,0;230,0;33447228360,0;145422732,0;227,5;33083671530,0;145422732,0;203,0;29520814596,0;145422732,0;181,0;26321514492,0;145422732,0;187,0;27194050884,0;145422732,0;179,5;26103380394,0;145422732,0;179,5;26103380394,0;145422732,0;157,0;22831368924,0;145422732,0;171,5;24939998538,0;145422732,0;145,0;21086296140,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAVT;"ОАО ""НПО ""Промавтоматика""";aо;1-01-33125-E;;;;;;;;;;15445,0;;;15445,0;;;15445,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAZA;"ПАО ""Павловский автобус""";aо;1-02-00261-A;1567904,0;183,3;287396803,2;1567904,0;207,6;325496870,4;1567904,0;;;1567904,0;;;1567904,0;;;1567904,0;234,1;367046326,4;1567904,0;151,9;238164617,6;1567904,0;155,2;243338700,8;1567904,0;;;1567904,0;;;1567904,0;;;1567904,0;163,8;256822675,2;1567904,0;;;1567904,0;200,5;314364752,0;1567904,0;;;1567904,0;244,0;382568576,0;1567904,0;;;1567904,0;208,0;326124032,0;1567904,0;379,0;594235616,0;1567904,0;376,0;589531904,0;1567904,0;552,0;865483008,0;1567904,0;488,0;765137152,0;1567904,0;;;1567904,0;;;1567904,0;501,0;785519904,0;1567904,0;1651,0;2588609504,0;1567904,0;1634,0;2561955136,0;1567904,0;1310,0;2053954240,0;1567904,0;1390,0;2179386560,0;1567904,0;1870,0;2931980480,0;1567904,0;1860,0;2916301440,0;1567904,0;12950,0;20304356800,0;1567904,0;9860,0;15459533440,0;1567904,0;5250,0;8231496000,0;1567904,0;7730,0;12119897920,0;1567904,0;8010,0;12558911040,0;1567904,0;7610,0;11931749440,0
PBSB;"ОАО ""Петербургская сбытовая компания""";aо;1-01-55168-E;766035008,0;12,893;9876489358,14;766035008,0;9,8;7507143078,4;766035008,0;14,339;10984175979,71;766035008,0;14,794;11332721908,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PBSBP;"ОАО ""Петербургская сбытовая компания""";ап;2-01-55168-E;131328000,0;8,5801;1126807372,8;131328000,0;8,146;1069797888,0;131328000,0;7,6933;1010345702,4;131328000,0;8,4264;1106622259,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PDMS;"ОАО ""ЗиО""";aо;1-02-01638-A;21102142,0;;;21102142,0;;;21102142,0;;;21102142,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR;"ОАО Банк ""Петрокоммерц""";aо;10101776B;40000000,0;;;40000000,0;;;40000000,0;;;40000000,0;;;40000000,0;;;40000000,0;;;40000000,0;;;40000000,0;;;670175439,0;;;670175439,0;;;670175439,0;;;670175439,0;;;670175439,0;;;670175439,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR02;"ОАО Банк ""Петрокоммерц""";aо;10101776B;60000000,0;;;60000000,0;;;60000000,0;;;60000000,0;;;60000000,0;;;60000000,0;;;60000000,0;;;60000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR03;"ОАО Банк ""Петрокоммерц""";aо;10101776B;350000000,0;;;350000000,0;;;350000000,0;;;350000000,0;;;350000000,0;;;350000000,0;;;350000000,0;;;350000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR04;"ОАО Банк ""Петрокоммерц""";aо;10101776B;50000000,0;;;50000000,0;;;50000000,0;;;50000000,0;;;50000000,0;;;50000000,0;;;50000000,0;;;50000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR05;"ОАО Банк ""Петрокоммерц""";aо;10101776B;100000000,0;;;100000000,0;;;100000000,0;;;100000000,0;;;100000000,0;;;100000000,0;;;100000000,0;;;100000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PETR06;"ОАО Банк ""Петрокоммерц""";aо;10101776B;70175439,0;;;70175439,0;;;70175439,0;;;70175439,0;;;70175439,0;;;70175439,0;;;70175439,0;;;70175439,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGIL;Polyus Gold International;aо;JE00B5WLXH36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3032149962,0;159,85;484689171425,7;3032149962,0;161,65;490147041357,3;3032149962,0;153,1;464222159182,2;3032149962,0;191,5;580656717723,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHOR;"ПАО ""ФосАгро""";aо;1-02-06556-A;10647708,0;7900,0;84116893200,0;124477080,0;949,1;118141196628,0;124477080,0;1141,7;142115482236,0;124477080,0;1248,1;155359843548,0;124477080,0;1241,0;154476056280,0;124477080,0;1289,6;160525642368,0;124477080,0;1186,7;147716950836,0;124477080,0;972,1;121004169468,0;129500000,0;958,5;124125750000,0;129500000,0;1188,7;153936650000,0;129500000,0;1257,1;162794450000,0;129500000,0;1315,0;170292500000,0;129500000,0;1657,0;214581500000,0;129500000,0;2012,0;260554000000,0;129500000,0;2066,0;267547000000,0;129500000,0;2741,0;354959500000,0;129500000,0;2824,0;365708000000,0;129500000,0;2796,0;362082000000,0;129500000,0;2777,0;359621500000,0;129500000,0;2484,0;321678000000,0;129500000,0;2588,0;335146000000,0;129500000,0;2393,0;309893500000,0;129500000,0;2293,0;296943500000,0;129500000,0;2336,0;302512000000,0;129500000,0;2472,0;320124000000,0;129500000,0;2339,0;302900500000,0;129500000,0;2273,0;294353500000,0;129500000,0;2500,0;323750000000,0;129500000,0;2542,0;329189000000,0;129500000,0;2385,0;308857500000,0;129500000,0;2499,0;323620500000,0;129500000,0;2487,0;322066500000,0;129500000,0;2410,0;312095000000,0;129500000,0;2472,0;320124000000,0;129500000,0;2635,0;341232500000,0;129500000,0;2868,0;371406000000,0;129500000,0;3157,0;408831500000,0
PHOR-001D;"ОАО ""ФосАгро""";aо;1-02-06556-A-001D;;;;;;;;;;;;;;;;;;;;;;5022920,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHST;"ПАО ""Фармстандарт""";aо;1-01-03675-E;37792603,0;1666,4;62977593639,2;37792603,0;1809,5;68385715128,5;37792603,0;1429,1;54009408947,3;37792603,0;1354,6;51193860023,8;37792603,0;1621,3;61273147243,9;37792603,0;2013,3;76087847619,9;37792603,0;2174,2;82168677442,6;37792603,0;1664,6;62909566953,8;37792603,0;1131,4;42758551034,2;37792603,0;1255,5;47448613066,5;37792603,0;1225,6;46318614236,8;37792603,0;1336,0;50490917608,0;37792603,0;915,0;34580231745,0;37792603,0;940,0;35525046820,0;37792603,0;1030,0;38926381090,0;37792603,0;1080,0;40816011240,0;37792603,0;1081,0;40853803843,0;37792603,0;1019,0;38510662457,0;37792603,0;989,0;37376884367,0;37792603,0;1012,0;38246114236,0;37792603,0;1040,0;39304307120,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIKK;"ПАО ""Группа Компаний ПИК""";aо;1-02-01556-A;493260384,0;79,14;39036626789,76;493260384,0;75,35;37167169934,4;493260384,0;74,3;36649246531,2;493260384,0;70,34;34695935410,56;493260384,0;65,15;32135914017,6;493260384,0;60,18;29684409909,12;660497344,0;63,37;41855716689,28;660497344,0;64,31;42476584192,64;660497344,0;70,79;46756606981,76;660497344,0;81,03;53520099784,32;660497344,0;79,71;52648243290,24;660497344,0;119,37;78843567953,28;660497344,0;188,1;124239550406,4;660497344,0;190,9;126088942969,6;660497344,0;179,7;118691372716,8;660497344,0;190,6;125890793766,4;660497344,0;218,9;144582868601,6;660497344,0;253,2;167237927500,8;660497344,0;249,5;164794087328,0;660497344,0;290,1;191610279494,4;660497344,0;296,4;195771412761,6;660497344,0;290,8;192072627635,2;660497344,0;295,3;195044865683,2;660497344,0;316,5;209047409376,0;660497344,0;318,8;210566553267,2;660497344,0;315,1;208122713094,4;660497344,0;334,6;221002411302,4;660497344,0;347,1;229258628102,4;660497344,0;376,4;248611200281,6;660497344,0;352,9;233089512697,6;660497344,0;373,4;246629708249,6;660497344,0;395,0;260896450880,0;660497344,0;398,9;263472390521,6;660497344,0;405,2;267633523788,8;660497344,0;425,9;281305818809,6;660497344,0;568,6;375558789798,4;660497344,0;597,0;394316914368,0
PKBA;"ОАО ""Пивоваренная компания ""Балтика""";aо;1-04-00265-A;151714594,0;1250,3;189688756878,2;151714594,0;1438,6;218256614928,4;156087093,0;1510,7;235800771395,1;156087093,0;1520,5;237330424906,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
